Date & Time (Local), Date & Time (UTC),  Box Temp,  O3 Concentration,  O3 Gen Lamp Temp,  O3 Gen Ref,  O3 Meas,  O3 Ref,  Photo Lamp Temp,  Ref 4096mV,  Ref Ground,  Sample Flow,  Sample Press,  Sample Temp,  Slope 1,  Stability
11/18/2022 01:23:00,11/18/2022 00:23:00, 33.4335289001465, 0.150939598679543, -----, -----, 3694.720703125, 3694.66796875, 57.9999961853027, 4095.92651367187, 0, 772.437255859375, 26.2295417785645, 42.0398445129395, 1.04713189601898, 0.147723495960236
11/18/2022 01:24:00,11/18/2022 00:24:00, 33.4394874572754, 0.175093844532967, -----, -----, 3694.615234375, 3694.66796875, 57.9999961853027, 4095.92651367187, 0, 767.023376464844, 26.2790184020996, 42.0431213378906, 1.04713189601898, 0.150361329317093
11/18/2022 01:25:00,11/18/2022 00:25:00, 33.443058013916, 0.658033490180969, -----, -----, 3694.615234375, 3694.615234375, 58.001163482666, 4095.87377929687, 0, 766.202392578125, 26.2786598205566, 42.0453033447266, 1.04713189601898, 0.157927304506302
11/18/2022 01:26:00,11/18/2022 00:26:00, 33.4656944274902, 0.36801889538765, -----, -----, 3694.66796875, 3694.66796875, 58.001163482666, 4095.87377929687, 0.0527153015136719, 769.383850097656, 26.2836780548096, 42.0507507324219, 1.04713189601898, 0.253521949052811
11/18/2022 01:27:00,11/18/2022 00:27:00, 33.4811744689941, -0.0182568710297346, -----, -----, 3694.7734375, 3694.720703125, 57.9988288879395, 4095.87377929687, 0.0527153015136719, 770.25634765625, 26.2908515930176, 42.0518417358398, 1.04713189601898, 0.271423369646072
11/18/2022 01:28:00,11/18/2022 00:28:00, 33.4883232116699, -0.0666057392954826, -----, -----, 3694.720703125, 3694.720703125, 57.9976539611816, 4095.92651367187, 0, 773.489379882812, 26.3238353729248, 42.056209564209, 1.04713189601898, 0.311364769935608
11/18/2022 01:29:00,11/18/2022 00:29:00, 33.4859352111816, -0.0182760935276747, -----, -----, 3694.66796875, 3694.66796875, 58.001163482666, 4095.82104492187, 0, 772.155090332031, 26.2639617919922, 42.056209564209, 1.04713189601898, 0.340322852134705
11/18/2022 01:30:00,11/18/2022 00:30:00, 33.4621200561523, 0.22341687977314, -----, -----, 3694.615234375, 3694.615234375, 58.001163482666, 4095.87377929687, 0.0527153015136719, 769.435241699219, 26.258939743042, 42.0616645812988, 1.04713189601898, 0.199600711464882
11/18/2022 01:31:00,11/18/2022 00:31:00, 33.4728355407715, 0.271752089262009, -----, -----, 3694.66796875, 3694.720703125, 57.9999961853027, 4095.87377929687, 0.0527153015136719, 766.997680664062, 26.2600154876709, 42.0660209655762, 1.04713189601898, 0.163252249360085
11/18/2022 01:32:00,11/18/2022 00:32:00, 33.4871292114258, 0.102566331624985, -----, -----, 3694.720703125, 3694.720703125, 58.0023384094238, 4095.87377929687, 0, 768.203552246094, 26.2402992248535, 42.0703811645508, 1.04713189601898, 0.152400612831116
11/18/2022 01:33:00,11/18/2022 00:33:00, 33.4823684692383, 0.416774153709412, -----, -----, 3694.66796875, 3694.615234375, 58.001163482666, 4095.87377929687, 0, 771.256958007812, 26.2062377929688, 42.0703811645508, 1.04713189601898, 0.14614474773407
11/18/2022 01:34:00,11/18/2022 00:34:00, 33.4954681396484, 0.320081144571304, -----, -----, 3694.7734375, 3694.720703125, 58.001163482666, 4095.87377929687, 0.0527153015136719, 768.152221679687, 26.275074005127, 42.0747489929199, 1.04713189601898, 0.105421140789986
11/18/2022 01:35:00,11/18/2022 00:35:00, 33.5097503662109, 0.320086538791656, -----, -----, 3694.720703125, 3694.66796875, 58.001163482666, 4095.92651367187, 0, 767.921508789062, 26.2793769836426, 42.0758285522461, 1.04713189601898, 0.111145809292793
11/18/2022 01:36:00,11/18/2022 00:36:00, 33.5073738098145, 0.150879219174385, -----, -----, 3694.720703125, 3694.66796875, 58.001163482666, 4095.87377929687, 0.0527153015136719, 770.897888183594, 26.2779426574707, 42.0780143737793, 1.04713189601898, 0.131496444344521
11/18/2022 01:37:00,11/18/2022 00:37:00, 33.5180854797363, 0.344057768583298, -----, -----, 3694.826171875, 3694.720703125, 57.9988288879395, 4095.92651367187, 0, 770.25634765625, 26.2937164306641, 42.0812873840332, 1.04713189601898, 0.119742408394814
11/18/2022 01:38:00,11/18/2022 00:38:00, 33.5192718505859, 0.440764456987381, -----, -----, 3694.615234375, 3694.66796875, 58.001163482666, 4095.92651367187, 0, 768.100891113281, 26.2607326507568, 42.0856513977051, 1.04713189601898, 0.134706735610962
11/18/2022 01:39:00,11/18/2022 00:39:00, 33.5168914794922, 0.465144515037537, -----, -----, 3694.615234375, 3694.5625, 57.9999961853027, 4095.87377929687, 0, 767.818786621094, 26.2521286010742, 42.0834693908691, 1.04713189601898, 0.14210020005703
11/18/2022 01:40:00,11/18/2022 00:40:00, 33.5192718505859, 0.00574314594268799, -----, -----, 3694.66796875, 3694.66796875, 57.9999961853027, 4095.87377929687, 0.0527153015136719, 768.075500488281, 26.254997253418, 42.0823745727539, 1.04713189601898, 0.140351414680481
11/18/2022 01:41:00,11/18/2022 00:41:00, 33.5204620361328, 0.0541312694549561, -----, -----, 3694.66796875, 3694.66796875, 58.0035133361816, 4095.82104492187, 0.0527153015136719, 769.230163574219, 26.2460346221924, 42.0856513977051, 1.04713189601898, 0.192105695605278
11/18/2022 01:42:00,11/18/2022 00:42:00, 33.5240325927734, 0.223374933004379, -----, -----, 3694.66796875, 3694.720703125, 57.9988288879395, 4095.87377929687, 0, 766.433166503906, 26.2309761047363, 42.0867385864258, 1.04713189601898, 0.182605132460594
11/18/2022 01:43:00,11/18/2022 00:43:00, 33.5192718505859, 0.465132921934128, -----, -----, 3694.5625, 3694.615234375, 58.001163482666, 4095.82104492187, 0.0527153015136719, 770.615539550781, 26.2757911682129, 42.0889129638672, 1.04713189601898, 0.171908959746361
11/18/2022 01:44:00,11/18/2022 00:44:00, 33.5395088195801, 0.029965877532959, -----, -----, 3694.5625, 3694.5625, 57.9988288879395, 4095.82104492187, 0, 770.281982421875, 26.2811698913574, 42.0900039672852, 1.04713189601898, 0.170406073331833
11/18/2022 01:45:00,11/18/2022 00:45:00, 33.5430755615234, 0.392604202032089, -----, -----, 3694.66796875, 3694.66796875, 57.9999961853027, 4095.87377929687, 0.0527153015136719, 771.051879882812, 26.2811698913574, 42.0954666137695, 1.04713189601898, 0.142002165317535
11/18/2022 01:46:00,11/18/2022 00:46:00, 33.5525932312012, 0.0783010423183441, -----, -----, 3694.509765625, 3694.509765625, 58.001163482666, 4095.87377929687, 0.0527153015136719, 769.383850097656, 26.2876224517822, 42.0987319946289, 1.04713189601898, 0.127407535910606
11/18/2022 01:47:00,11/18/2022 00:47:00, 33.5371246337891, 0.00578162027522922, -----, -----, 3694.615234375, 3694.5625, 58.001163482666, 4095.92651367187, 0.0527153015136719, 765.689025878906, 26.2958698272705, 42.0987319946289, 1.04713189601898, 0.163357242941856
11/18/2022 01:48:00,11/18/2022 00:48:00, 33.5490226745605, 0.39159169793129, -----, -----, 3694.509765625, 3694.509765625, 57.9988288879395, 4095.92651367187, 0, 767.536437988281, 26.2510528564453, 42.1009101867676, 1.04713189601898, 0.170863300561905
11/18/2022 01:49:00,11/18/2022 00:49:00, 33.5525932312012, 0.441163688898087, -----, -----, 3694.615234375, 3694.5625, 57.9988288879395, 4095.87377929687, 0.0527153015136719, 766.304809570312, 26.2603740692139, 42.1009101867676, 1.04713189601898, 0.204108014702797
11/18/2022 01:50:00,11/18/2022 00:50:00, 33.5478363037109, 0.682739555835724, -----, -----, 3694.45727539062, 3694.45727539062, 57.9999961853027, 4095.87377929687, 0, 773.874145507812, 26.258939743042, 42.1085433959961, 1.04713189601898, 0.272862106561661
11/18/2022 01:51:00,11/18/2022 00:51:00, 33.5406951904297, 0.635187029838562, -----, -----, 3694.509765625, 3694.45727539062, 58.001163482666, 4095.76831054687, 0, 767.716125488281, 26.2449588775635, 42.1129035949707, 1.04713189601898, 0.280884057283401
11/18/2022 01:52:00,11/18/2022 00:52:00, 33.5561599731445, 0.225999996066093, -----, -----, 3694.40454101562, 3694.40454101562, 58.001163482666, 4095.87377929687, 0.0527153015136719, 767.177368164062, 26.1994228363037, 42.1161727905273, 1.04713189601898, 0.173639968037605
11/18/2022 01:53:00,11/18/2022 00:53:00, 33.5668716430664, 0.127889290452003, -----, -----, 3694.40454101562, 3694.40454101562, 57.9999961853027, 4095.82104492187, 0.0527153015136719, 768.4345703125, 26.2808113098145, 42.118350982666, 1.04713189601898, 0.243389442563057
11/18/2022 01:54:00,11/18/2022 00:54:00, 33.5704345703125, 0.36845475435257, -----, -----, 3694.35180664062, 3694.35180664062, 57.9988288879395, 4095.97924804687, 0.0527153015136719, 767.203063964844, 26.2833232879639, 42.1238059997559, 1.04713189601898, 0.238890409469604
11/18/2022 01:55:00,11/18/2022 00:55:00, 33.5692481994629, 0.561829447746277, -----, -----, 3694.29907226562, 3694.35180664062, 57.9988288879395, 4095.92651367187, 0.0527153015136719, 766.510131835937, 26.2851123809814, 42.1270790100098, 1.04713189601898, 0.149720937013626
11/18/2022 01:56:00,11/18/2022 00:56:00, 33.5656776428223, 0.489500671625137, -----, -----, 3694.45727539062, 3694.45727539062, 57.9999961853027, 4095.92651367187, 0.0527153015136719, 770.050964355469, 26.2937164306641, 42.1303443908691, 1.04713189601898, 0.149790942668915
11/18/2022 01:57:00,11/18/2022 00:57:00, 33.5882759094238, 0.0543705485761166, -----, -----, 3694.35180664062, 3694.40454101562, 57.9988288879395, 4095.87377929687, 0.0527153015136719, 775.054443359375, 26.3238353729248, 42.133617401123, 1.04713189601898, 0.136859104037285
11/18/2022 01:58:00,11/18/2022 00:58:00, 33.5704345703125, 0.271736592054367, -----, -----, 3694.29907226562, 3694.29907226562, 57.9999961853027, 4095.87377929687, 0.0527153015136719, 769.922607421875, 26.2636032104492, 42.1325263977051, 1.04713189601898, 0.155068606138229
11/18/2022 01:59:00,11/18/2022 00:59:00, 33.5835189819336, 0.0300143659114838, -----, -----, 3694.40454101562, 3694.35180664062, 57.9988288879395, 4095.92651367187, 0.0527153015136719, 765.458312988281, 26.2567901611328, 42.1347045898438, 1.04713189601898, 0.179349720478058
11/18/2022 02:00:00,11/18/2022 01:00:00, 33.5728187561035, 0.223386153578758, -----, -----, 3694.24633789062, 3694.24633789062, 57.9999961853027, 4095.87377929687, 0, 772.30908203125, 26.2639617919922, 42.1379814147949, 1.04713189601898, 0.192863762378693
11/18/2022 02:01:00,11/18/2022 01:01:00, 33.582332611084, 0.803546786308289, -----, -----, 3694.19360351562, 3694.14086914062, 57.9999961853027, 4095.87377929687, 0.0527153015136719, 769.024780273437, 26.2539215087891, 42.1423301696777, 1.04713189601898, 0.263613939285278
11/18/2022 02:02:00,11/18/2022 01:02:00, 33.5763854980469, 0.102530241012573, -----, -----, 3694.14086914062, 3694.14086914062, 58.0023384094238, 4095.87377929687, 0.0527153015136719, 768.639892578125, 26.2180671691895, 42.143424987793, 1.04713189601898, 0.274275481700897
11/18/2022 02:03:00,11/18/2022 01:03:00, 33.582332611084, 0.150888487696648, -----, -----, 3694.24633789062, 3694.19360351562, 57.9976539611816, 4095.87377929687, 0, 765.740356445312, 26.2887001037598, 42.1499671936035, 1.04713189601898, 0.267042428255081
11/18/2022 02:04:00,11/18/2022 01:04:00, 33.5799522399902, 0.223389431834221, -----, -----, 3694.19360351562, 3694.24633789062, 57.9999961853027, 4095.87377929687, 0, 770.050964355469, 26.2876224517822, 42.1532363891602, 1.04713189601898, 0.197408720850945
11/18/2022 02:05:00,11/18/2022 01:05:00, 33.5751953125, 0.319869756698608, -----, -----, 3694.14086914062, 3694.14086914062, 58.001163482666, 4095.87377929687, 0.0527153015136719, 770.615539550781, 26.2887001037598, 42.1565055847168, 1.04713189601898, 0.164243087172508
11/18/2022 02:06:00,11/18/2022 01:06:00, 33.5870819091797, -0.0668793916702271, -----, -----, 3694.14086914062, 3694.14086914062, 57.9999961853027, 4095.97924804687, 0.0527153015136719, 770.230651855469, 26.3084201812744, 42.1554145812988, 1.04713189601898, 0.110752858221531
11/18/2022 02:07:00,11/18/2022 01:07:00, 33.5942192077637, 0.440926611423492, -----, -----, 3694.19360351562, 3694.19360351562, 57.9999961853027, 4095.92651367187, 0.0527153015136719, 769.537902832031, 26.3363819122314, 42.1554145812988, 1.04713189601898, 0.123441107571125
11/18/2022 02:08:00,11/18/2022 01:08:00, 33.6013565063477, 0.416758865118027, -----, -----, 3694.08813476562, 3694.08813476562, 57.9999961853027, 4095.92651367187, 0.0527153015136719, 766.125427246094, 26.270414352417, 42.1565055847168, 1.04713189601898, 0.177085310220718
11/18/2022 02:09:00,11/18/2022 01:09:00, 33.5965995788574, 0.102140717208385, -----, -----, 3694.03540039062, 3694.03540039062, 57.9999961853027, 4095.92651367187, 0, 767.023376464844, 26.2679023742676, 42.1586837768555, 1.04713189601898, 0.205586716532707
11/18/2022 02:10:00,11/18/2022 01:10:00, 33.5918426513672, 0.198838979005814, -----, -----, 3694.14086914062, 3694.08813476562, 57.9988288879395, 4095.87377929687, 0, 773.361083984375, 26.2621669769287, 42.1608619689941, 1.04713189601898, 0.208575248718262
11/18/2022 02:11:00,11/18/2022 01:11:00, 33.597785949707, -0.139177709817886, -----, -----, 3694.14086914062, 3694.14086914062, 57.9999961853027, 4095.92651367187, 0, 767.459716796875, 26.2395820617676, 42.1597747802734, 1.04713189601898, 0.227446153759956
11/18/2022 02:12:00,11/18/2022 01:12:00, 33.6072959899902, 0.320087343454361, -----, -----, 3694.08813476562, 3694.08813476562, 57.9988288879395, 4095.92651367187, 0, 776.029602050781, 26.2847537994385, 42.1608619689941, 1.04713189601898, 0.148301661014557
11/18/2022 02:13:00,11/18/2022 01:13:00, 33.6203689575195, 0.150872737169266, -----, -----, 3694.24633789062, 3694.19360351562, 57.9976539611816, 4095.92651367187, 0, 767.305725097656, 26.2876224517822, 42.1586837768555, 1.04713189601898, 0.141744464635849
11/18/2022 02:14:00,11/18/2022 01:14:00, 33.6132431030273, 0.12670910358429, -----, -----, 3694.14086914062, 3694.14086914062, 57.9999961853027, 4095.97924804687, 0.0527153015136719, 766.997680664062, 26.2847537994385, 42.1586837768555, 1.04713189601898, 0.138834238052368
11/18/2022 02:15:00,11/18/2022 01:15:00, 33.5965995788574, 0.513450145721436, -----, -----, 3694.08813476562, 3694.14086914062, 57.9988288879395, 4095.92651367187, 0.0527153015136719, 768.100891113281, 26.2926406860352, 42.1597747802734, 1.04713189601898, 0.166446805000305
11/18/2022 02:16:00,11/18/2022 01:16:00, 33.6061096191406, 0.755156636238098, -----, -----, 3694.14086914062, 3694.19360351562, 58.001163482666, 4095.87377929687, 0, 773.104370117187, 26.3023223876953, 42.1608619689941, 1.04713189601898, 0.206224977970123
11/18/2022 02:17:00,11/18/2022 01:17:00, 33.6168060302734, 0.561781764030457, -----, -----, 3694.14086914062, 3694.14086914062, 57.9976539611816, 4095.87377929687, 0.0527153015136719, 770.872192382812, 26.2725658416748, 42.1597747802734, 1.04713189601898, 0.231280028820038
11/18/2022 02:18:00,11/18/2022 01:18:00, 33.6144332885742, 0.344248741865158, -----, -----, 3694.14086914062, 3694.14086914062, 57.9988288879395, 4095.87377929687, 0.0527153015136719, 769.306884765625, 26.2732830047607, 42.1619567871094, 1.04713189601898, 0.175311133265495
11/18/2022 02:19:00,11/18/2022 01:19:00, 33.6239395141602, 0.465088844299316, -----, -----, 3693.98266601562, 3694.03540039062, 57.9988288879395, 4095.87377929687, 0.0527153015136719, 769.050476074219, 26.270055770874, 42.1619567871094, 1.04713189601898, 0.124013260006905
11/18/2022 02:20:00,11/18/2022 01:20:00, 33.6132431030273, 0.223405614495277, -----, -----, 3694.08813476562, 3694.08813476562, 57.9976539611816, 4095.92651367187, 0, 769.306884765625, 26.2650375366211, 42.1619567871094, 1.04713189601898, 0.152070671319962
11/18/2022 02:21:00,11/18/2022 01:21:00, 33.6084823608398, 0.175065219402313, -----, -----, 3694.03540039062, 3694.08813476562, 58.0023384094238, 4095.97924804687, 0, 769.255798339844, 26.2313346862793, 42.164134979248, 1.04713189601898, 0.165215983986855
11/18/2022 02:22:00,11/18/2022 01:22:00, 33.6251258850098, -0.235782414674759, -----, -----, 3694.14086914062, 3694.03540039062, 57.9976539611816, 4095.87377929687, 0, 766.433166503906, 26.2901344299316, 42.1695785522461, 1.04713189601898, 0.162596136331558
11/18/2022 02:23:00,11/18/2022 01:23:00, 33.6144332885742, 0.0300885736942291, -----, -----, 3694.03540039062, 3694.03540039062, 58.0023384094238, 4095.97924804687, 0, 771.179931640625, 26.2947940826416, 42.1706733703613, 1.04713189601898, 0.164815574884415
11/18/2022 02:24:00,11/18/2022 01:24:00, 33.5989761352539, 0.271770149469376, -----, -----, 3694.03540039062, 3694.03540039062, 57.9999961853027, 4095.92651367187, 0.0527153015136719, 768.203552246094, 26.2922821044922, 42.1728515625, 1.04713189601898, 0.129598766565323
11/18/2022 02:25:00,11/18/2022 01:25:00, 33.609676361084, 0.0300781410187483, -----, -----, 3694.14086914062, 3694.08813476562, 57.9988288879395, 4095.82104492187, 0, 769.845886230469, 26.3026809692383, 42.1750335693359, 1.04713189601898, 0.121544413268566
11/18/2022 02:26:00,11/18/2022 01:26:00, 33.6084823608398, -0.0907756090164185, -----, -----, 3694.14086914062, 3694.14086914062, 57.9999961853027, 4095.92651367187, 0, 768.588562011719, 26.3288536071777, 42.1728515625, 1.04713189601898, 0.130342587828636
11/18/2022 02:27:00,11/18/2022 01:27:00, 33.6179962158203, 0.150914534926414, -----, -----, 3694.08813476562, 3694.08813476562, 57.9988288879395, 4095.82104492187, 0.0527153015136719, 768.973449707031, 26.270055770874, 42.1739463806152, 1.04713189601898, 0.12098440527916
11/18/2022 02:28:00,11/18/2022 01:28:00, 33.6310691833496, 0.150911509990692, -----, -----, 3694.08813476562, 3694.08813476562, 57.9988288879395, 4095.92651367187, 0, 768.357543945312, 26.2722072601318, 42.1761245727539, 1.04713189601898, 0.136006057262421
11/18/2022 02:29:00,11/18/2022 01:29:00, 33.6298751831055, 0.658063173294067, -----, -----, 3694.03540039062, 3694.08813476562, 57.9988288879395, 4095.82104492187, 0.0527153015136719, 770.974914550781, 26.2711315155029, 42.1750335693359, 1.04713189601898, 0.20690256357193
11/18/2022 02:30:00,11/18/2022 01:30:00, 33.6405754089355, 0.392219007015228, -----, -----, 3694.19360351562, 3694.14086914062, 58.001163482666, 4095.92651367187, 0.0527153015136719, 769.076110839844, 26.2607326507568, 42.1739463806152, 1.04713189601898, 0.269551068544388
11/18/2022 02:31:00,11/18/2022 01:31:00, 33.6441421508789, -0.0907680913805962, -----, -----, 3694.03540039062, 3694.08813476562, 57.9999961853027, 4095.82104492187, 0, 768.4345703125, 26.2395820617676, 42.1739463806152, 1.04713189601898, 0.230298817157745
11/18/2022 02:32:00,11/18/2022 01:32:00, 33.6334457397461, 0.0784137174487114, -----, -----, 3694.03540039062, 3693.98266601562, 58.001163482666, 4095.87377929687, 0.0527153015136719, 771.616333007812, 26.2865467071533, 42.1706733703613, 1.04713189601898, 0.249076813459396
11/18/2022 02:33:00,11/18/2022 01:33:00, 33.6465148925781, 0.27175760269165, -----, -----, 3693.98266601562, 3694.03540039062, 57.9999961853027, 4095.87377929687, 0, 768.742431640625, 26.2919273376465, 42.1728515625, 1.04713189601898, 0.246424987912178
11/18/2022 02:34:00,11/18/2022 01:34:00, 33.6381988525391, 0.247579902410507, -----, -----, 3693.98266601562, 3693.92993164062, 57.9988288879395, 4095.87377929687, 0.0527153015136719, 765.6123046875, 26.2883415222168, 42.1761245727539, 1.04713189601898, 0.14063349366188
11/18/2022 02:35:00,11/18/2022 01:35:00, 33.6429481506348, 0.0300488173961639, -----, -----, 3693.98266601562, 3694.03540039062, 57.9999961853027, 4095.87377929687, 0, 770.513000488281, 26.2987384796143, 42.1783027648926, 1.04713189601898, 0.157409310340881
11/18/2022 02:36:00,11/18/2022 01:36:00, 33.6429481506348, -0.0908178016543388, -----, -----, 3694.03540039062, 3693.98266601562, 58.001163482666, 4095.92651367187, 0, 771.821411132812, 26.3388938903809, 42.1804809570313, 1.04713189601898, 0.199437499046326
11/18/2022 02:37:00,11/18/2022 01:37:00, 33.6239395141602, 0.0783785879611969, -----, -----, 3693.92993164062, 3693.92993164062, 57.9988288879395, 4095.92651367187, 0.0527153015136719, 768.331909179687, 26.2686195373535, 42.1837501525879, 1.04713189601898, 0.172571673989296
11/18/2022 02:38:00,11/18/2022 01:38:00, 33.6465148925781, 0.17446006834507, -----, -----, 3693.77197265625, 3693.82470703125, 57.9988288879395, 4095.92651367187, 0.0527153015136719, 764.303649902344, 26.2693386077881, 42.1870231628418, 1.04713189601898, 0.131894528865814
11/18/2022 02:39:00,11/18/2022 01:39:00, 33.6477012634277, 0.105141550302505, -----, -----, 3693.87719726562, 3693.82470703125, 57.9999961853027, 4095.87377929687, 0.0527153015136719, 768.742431640625, 26.2653961181641, 42.1892013549805, 1.04713189601898, 0.121370136737823
11/18/2022 02:40:00,11/18/2022 01:40:00, 33.6310691833496, 0.129914432764053, -----, -----, 3693.77197265625, 3693.71923828125, 57.9988288879395, 4095.92651367187, 0.0527153015136719, 768.229248046875, 26.2438812255859, 42.1924743652344, 1.04713189601898, 0.0905933752655983
11/18/2022 02:41:00,11/18/2022 01:41:00, 33.6429481506348, 0.513908743858337, -----, -----, 3693.87719726562, 3693.82470703125, 58.001163482666, 4095.87377929687, 0, 765.689025878906, 26.2044448852539, 42.1902923583984, 1.04713189601898, 0.146335586905479
11/18/2022 02:42:00,11/18/2022 01:42:00, 33.6465148925781, 0.586427569389343, -----, -----, 3693.71923828125, 3693.71923828125, 57.9999961853027, 4095.87377929687, 0, 773.412414550781, 26.2843952178955, 42.1946449279785, 1.04713189601898, 0.201853781938553
11/18/2022 02:43:00,11/18/2022 01:43:00, 33.6358184814453, 0.34447318315506, -----, -----, 3693.77197265625, 3693.77197265625, 57.9999961853027, 4095.92651367187, 0, 764.970764160156, 26.2793769836426, 42.1968269348145, 1.04713189601898, 0.164233818650246
11/18/2022 02:44:00,11/18/2022 01:44:00, 33.6441421508789, 0.39260932803154, -----, -----, 3693.66650390625, 3693.66650390625, 57.9999961853027, 4095.87377929687, 0, 768.177856445312, 26.2876224517822, 42.2011833190918, 1.04713189601898, 0.126562520861626
11/18/2022 02:45:00,11/18/2022 01:45:00, 33.6441421508789, -0.0909988507628441, -----, -----, 3693.71923828125, 3693.71923828125, 57.9988288879395, 4095.92651367187, 0.0527153015136719, 767.818786621094, 26.3066253662109, 42.2055473327637, 1.04713189601898, 0.163774147629738
11/18/2022 02:46:00,11/18/2022 01:46:00, 33.6477012634277, 0.00571686029434204, -----, -----, 3693.56103515625, 3693.61376953125, 57.9988288879395, 4095.97924804687, 0, 769.076110839844, 26.265754699707, 42.2066345214844, 1.04713189601898, 0.239843979477882
11/18/2022 02:47:00,11/18/2022 01:47:00, 33.6643371582031, 0.489335060119629, -----, -----, 3693.66650390625, 3693.66650390625, 57.9964866638184, 4095.92651367187, 0.0527153015136719, 769.666198730469, 26.2625255584717, 42.2131729125977, 1.04713189601898, 0.240805119276047
11/18/2022 02:48:00,11/18/2022 01:48:00, 33.6679000854492, 0.126596018671989, -----, -----, 3693.56103515625, 3693.56103515625, 58.001163482666, 4095.82104492187, 0, 768.716796875, 26.2560729980469, 42.218620300293, 1.04713189601898, 0.252768605947495
11/18/2022 02:49:00,11/18/2022 01:49:00, 33.6619644165039, -0.381220608949661, -----, -----, 3693.66650390625, 3693.61376953125, 57.9999961853027, 4095.92651367187, 0, 767.716125488281, 26.2521286010742, 42.2207946777344, 1.04713189601898, 0.277030378580093
11/18/2022 02:50:00,11/18/2022 01:50:00, 33.6560211181641, -0.308678954839706, -----, -----, 3693.56103515625, 3693.56103515625, 58.001163482666, 4095.92651367187, 0, 767.793151855469, 26.2044448852539, 42.2240676879883, 1.04713189601898, 0.3063825070858
11/18/2022 02:51:00,11/18/2022 01:51:00, 33.6572074890137, -0.0668615624308586, -----, -----, 3693.50830078125, 3693.40283203125, 57.9999961853027, 4095.92651367187, 0.0527153015136719, 769.486572265625, 26.2783012390137, 42.2284278869629, 1.04713189601898, 0.28645458817482
11/18/2022 02:52:00,11/18/2022 01:52:00, 33.6667137145996, 0.0298904161900282, -----, -----, 3693.71923828125, 3693.71923828125, 57.9988288879395, 4095.97924804687, 0, 768.691284179687, 26.2783012390137, 42.2316970825195, 1.04713189601898, 0.134095296263695
11/18/2022 02:53:00,11/18/2022 01:53:00, 33.660774230957, -0.0184828620404005, -----, -----, 3693.61376953125, 3693.56103515625, 58.001163482666, 4095.92651367187, 0, 768.742431640625, 26.2847537994385, 42.232780456543, 1.04713189601898, 0.12990939617157
11/18/2022 02:54:00,11/18/2022 01:54:00, 33.6429481506348, -0.139623790979385, -----, -----, 3693.50830078125, 3693.45556640625, 57.9976539611816, 4095.92651367187, 0.0527153015136719, 770.974914550781, 26.2944355010986, 42.2393264770508, 1.04713189601898, 0.119875431060791
11/18/2022 02:55:00,11/18/2022 01:55:00, 33.6536445617676, -0.0426841638982296, -----, -----, 3693.61376953125, 3693.50830078125, 57.9976539611816, 4095.92651367187, 0, 767.818786621094, 26.3360233306885, 42.2425880432129, 1.04713189601898, 0.136899158358574
11/18/2022 02:56:00,11/18/2022 01:56:00, 33.6655235290527, -0.139329522848129, -----, -----, 3693.56103515625, 3693.56103515625, 57.9999961853027, 4095.87377929687, 0, 769.101806640625, 26.2668266296387, 42.2447624206543, 1.04713189601898, 0.136461153626442
11/18/2022 02:57:00,11/18/2022 01:57:00, 33.6619644165039, -0.260267943143845, -----, -----, 3693.50830078125, 3693.50830078125, 57.9999961853027, 4095.97924804687, 0, 771.000549316406, 26.2646789550781, 42.2458572387695, 1.04713189601898, 0.175908610224724
11/18/2022 02:58:00,11/18/2022 01:58:00, 33.676212310791, -0.0184712409973145, -----, -----, 3693.35009765625, 3693.40283203125, 58.0023384094238, 4095.87377929687, 0, 770.846557617187, 26.2639617919922, 42.2513084411621, 1.04713189601898, 0.168425217270851
11/18/2022 02:59:00,11/18/2022 01:59:00, 33.6774024963379, -0.236097887158394, -----, -----, 3693.45556640625, 3693.40283203125, 57.9988288879395, 4095.92651367187, 0.0527153015136719, 765.689025878906, 26.2367115020752, 42.2545700073242, 1.04713189601898, 0.139646023511887
11/18/2022 03:00:00,11/18/2022 02:00:00, 33.680965423584, -0.139391019940376, -----, -----, 3693.40283203125, 3693.40283203125, 57.9894752502441, 4095.92651367187, 0, 769.358215332031, 26.2098217010498, 42.2556610107422, 1.04713189601898, 0.132558062672615
11/18/2022 03:01:00,11/18/2022 02:01:00, 33.6869010925293, -0.3569515645504, -----, -----, 3693.45556640625, 3693.45556640625, 57.9964866638184, 4095.92651367187, 0.0527153015136719, 769.178833007812, 26.2901344299316, 42.2600173950195, 1.04713189601898, 0.130788624286652
11/18/2022 03:02:00,11/18/2022 02:02:00, 33.6940231323242, -0.429651647806168, -----, -----, 3693.40283203125, 3693.40283203125, 57.9988288879395, 4095.92651367187, 0.0527153015136719, 767.331420898437, 26.2876224517822, 42.2621955871582, 1.04713189601898, 0.132060214877129
11/18/2022 03:03:00,11/18/2022 02:03:00, 33.6999664306641, -0.0186041295528412, -----, -----, 3693.29736328125, 3693.35009765625, 57.9999961853027, 4095.92651367187, 0, 770.410339355469, 26.2894172668457, 42.2643737792969, 1.04713189601898, 0.139756500720978
11/18/2022 03:04:00,11/18/2022 02:04:00, 33.6952133178711, -0.0184431057423353, -----, -----, 3693.35009765625, 3693.35009765625, 57.9976539611816, 4095.92651367187, 0, 768.4345703125, 26.3030395507813, 42.2676429748535, 1.04713189601898, 0.14068628847599
